==================== AXHL REGULAR SEASON SCHEDULE - Created by Dakota ====================
Seed: 470499423435505196
 
"(HOME) Albany Devils VS (AWAY) Washington Capitals -> 2025-02-23, 9:55PM EST"
"(HOME) New Haven Eagles VS (AWAY) San Jose Sharks -> 2025-04-09, 9:55PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Springfield Thunderbirds -> 2025-04-09, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) Syracuse Crunch -> 2025-04-09, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) TampaBay Lightning -> 2025-04-09, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Toeldo Walleye -> 2025-04-09, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Toronto Maple Leafs -> 2025-04-09, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Utah HC -> 2025-04-09, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Vancouver Canucks -> 2025-04-09, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Vegas Golden Knights -> 2025-04-09, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Albany Devils -> 2025-04-09, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Bloomington Bison -> 2025-04-09, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) Brampton Beast -> 2025-04-09, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Calgary Flames -> 2025-04-09, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Carolina Hurricanes -> 2025-04-09, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Chicago Blackhawks -> 2025-04-09, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) Cincinnati Cyclones -> 2025-04-09, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-09, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Pittsburgh Penguins -> 2025-04-09, 10:35PM EST"
"(HOME) Ontario Reign VS (AWAY) Saint John Sea Dogs -> 2025-04-09, 10:35PM EST"
"(HOME) New York Rangers VS (AWAY) San Jose Sharks -> 2025-04-09, 10:35PM EST"
"(HOME) New Jersey Devils VS (AWAY) Springfield Thunderbirds -> 2025-04-09, 10:35PM EST"
"(HOME) New Haven Eagles VS (AWAY) Syracuse Crunch -> 2025-04-09, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) TampaBay Lightning -> 2025-04-09, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) Toeldo Walleye -> 2025-04-09, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Toronto Maple Leafs -> 2025-04-09, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Utah HC -> 2025-04-09, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Vancouver Canucks -> 2025-04-09, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Vegas Golden Knights -> 2025-04-09, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Albany Devils -> 2025-04-09, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Bloomington Bison -> 2025-04-09, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Brampton Beast -> 2025-04-09, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Calgary Flames -> 2025-04-09, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Carolina Hurricanes -> 2025-04-09, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Chicago Blackhawks -> 2025-04-09, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Cincinnati Cyclones -> 2025-04-09, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-09, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Columus Cottonmouths -> 2025-04-09, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Saint John Sea Dogs -> 2025-04-10, 9:55PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) San Jose Sharks -> 2025-04-10, 9:55PM EST"
"(HOME) Ontario Reign VS (AWAY) Springfield Thunderbirds -> 2025-04-10, 9:55PM EST"
"(HOME) New York Rangers VS (AWAY) Syracuse Crunch -> 2025-04-10, 9:55PM EST"
"(HOME) New Jersey Devils VS (AWAY) TampaBay Lightning -> 2025-04-10, 9:55PM EST"
"(HOME) New Haven Eagles VS (AWAY) Toeldo Walleye -> 2025-04-10, 9:55PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Toronto Maple Leafs -> 2025-04-10, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) Utah HC -> 2025-04-10, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) Vancouver Canucks -> 2025-04-10, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Vegas Golden Knights -> 2025-04-10, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Albany Devils -> 2025-04-10, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Bloomington Bison -> 2025-04-10, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Brampton Beast -> 2025-04-10, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Calgary Flames -> 2025-04-10, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Carolina Hurricanes -> 2025-04-10, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Chicago Blackhawks -> 2025-04-10, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) Cincinnati Cyclones -> 2025-04-10, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-10, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Columus Cottonmouths -> 2025-04-10, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Dallas Stars -> 2025-04-10, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) San Jose Sharks -> 2025-04-10, 10:35PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Springfield Thunderbirds -> 2025-04-10, 10:35PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Syracuse Crunch -> 2025-04-10, 10:35PM EST"
"(HOME) Ontario Reign VS (AWAY) TampaBay Lightning -> 2025-04-10, 10:35PM EST"
"(HOME) New York Rangers VS (AWAY) Toeldo Walleye -> 2025-04-10, 10:35PM EST"
"(HOME) New Jersey Devils VS (AWAY) Toronto Maple Leafs -> 2025-04-10, 10:35PM EST"
"(HOME) New Haven Eagles VS (AWAY) Utah HC -> 2025-04-10, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Vancouver Canucks -> 2025-04-10, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) Vegas Golden Knights -> 2025-04-10, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Albany Devils -> 2025-04-10, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Bloomington Bison -> 2025-04-10, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Brampton Beast -> 2025-04-10, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Calgary Flames -> 2025-04-10, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Carolina Hurricanes -> 2025-04-10, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Chicago Blackhawks -> 2025-04-10, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Cincinnati Cyclones -> 2025-04-10, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-10, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Columus Cottonmouths -> 2025-04-10, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Dallas Stars -> 2025-04-10, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Detroit Red Wings -> 2025-04-10, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Springfield Thunderbirds -> 2025-04-13, 9:55PM EST"
"(HOME) San Jose Sharks VS (AWAY) Syracuse Crunch -> 2025-04-13, 9:55PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) TampaBay Lightning -> 2025-04-13, 9:55PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Toeldo Walleye -> 2025-04-13, 9:55PM EST"
"(HOME) Ontario Reign VS (AWAY) Toronto Maple Leafs -> 2025-04-13, 9:55PM EST"
"(HOME) New York Rangers VS (AWAY) Utah HC -> 2025-04-13, 9:55PM EST"
"(HOME) New Jersey Devils VS (AWAY) Vancouver Canucks -> 2025-04-13, 9:55PM EST"
"(HOME) New Haven Eagles VS (AWAY) Vegas Golden Knights -> 2025-04-13, 9:55PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Albany Devils -> 2025-04-13, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) Bloomington Bison -> 2025-04-13, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) Brampton Beast -> 2025-04-13, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Calgary Flames -> 2025-04-13, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Carolina Hurricanes -> 2025-04-13, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Chicago Blackhawks -> 2025-04-13, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Cincinnati Cyclones -> 2025-04-13, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-13, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Columus Cottonmouths -> 2025-04-13, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Dallas Stars -> 2025-04-13, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) Detroit Red Wings -> 2025-04-13, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Edmonton Oilers -> 2025-04-13, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Syracuse Crunch -> 2025-04-13, 10:35PM EST"
"(HOME) Springfield Thunderbirds VS (AWAY) TampaBay Lightning -> 2025-04-13, 10:35PM EST"
"(HOME) San Jose Sharks VS (AWAY) Toeldo Walleye -> 2025-04-13, 10:35PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Toronto Maple Leafs -> 2025-04-13, 10:35PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Utah HC -> 2025-04-13, 10:35PM EST"
"(HOME) Ontario Reign VS (AWAY) Vancouver Canucks -> 2025-04-13, 10:35PM EST"
"(HOME) New York Rangers VS (AWAY) Vegas Golden Knights -> 2025-04-13, 10:35PM EST"
"(HOME) New Jersey Devils VS (AWAY) Albany Devils -> 2025-04-13, 10:35PM EST"
"(HOME) New Haven Eagles VS (AWAY) Bloomington Bison -> 2025-04-13, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Brampton Beast -> 2025-04-13, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) Calgary Flames -> 2025-04-13, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Carolina Hurricanes -> 2025-04-13, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Chicago Blackhawks -> 2025-04-13, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Cincinnati Cyclones -> 2025-04-13, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-13, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Columus Cottonmouths -> 2025-04-13, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Dallas Stars -> 2025-04-13, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Detroit Red Wings -> 2025-04-13, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Edmonton Oilers -> 2025-04-13, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Edmonton Road Runners -> 2025-04-13, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) TampaBay Lightning -> 2025-04-14, 9:55PM EST"
"(HOME) Syracuse Crunch VS (AWAY) Toeldo Walleye -> 2025-04-14, 9:55PM EST"
"(HOME) Springfield Thunderbirds VS (AWAY) Toronto Maple Leafs -> 2025-04-14, 9:55PM EST"
"(HOME) San Jose Sharks VS (AWAY) Utah HC -> 2025-04-14, 9:55PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Vancouver Canucks -> 2025-04-14, 9:55PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Vegas Golden Knights -> 2025-04-14, 9:55PM EST"
"(HOME) Ontario Reign VS (AWAY) Albany Devils -> 2025-04-14, 9:55PM EST"
"(HOME) New York Rangers VS (AWAY) Bloomington Bison -> 2025-04-14, 9:55PM EST"
"(HOME) New Jersey Devils VS (AWAY) Brampton Beast -> 2025-04-14, 9:55PM EST"
"(HOME) New Haven Eagles VS (AWAY) Calgary Flames -> 2025-04-14, 9:55PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Carolina Hurricanes -> 2025-04-14, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) Chicago Blackhawks -> 2025-04-14, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) Cincinnati Cyclones -> 2025-04-14, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-14, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Columus Cottonmouths -> 2025-04-14, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Dallas Stars -> 2025-04-14, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Detroit Red Wings -> 2025-04-14, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Edmonton Oilers -> 2025-04-14, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Edmonton Road Runners -> 2025-04-14, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Florida Panthers -> 2025-04-14, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Toeldo Walleye -> 2025-04-14, 10:35PM EST"
"(HOME) TampaBay Lightning VS (AWAY) Toronto Maple Leafs -> 2025-04-14, 10:35PM EST"
"(HOME) Syracuse Crunch VS (AWAY) Utah HC -> 2025-04-14, 10:35PM EST"
"(HOME) Springfield Thunderbirds VS (AWAY) Vancouver Canucks -> 2025-04-14, 10:35PM EST"
"(HOME) San Jose Sharks VS (AWAY) Vegas Golden Knights -> 2025-04-14, 10:35PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Albany Devils -> 2025-04-14, 10:35PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Bloomington Bison -> 2025-04-14, 10:35PM EST"
"(HOME) Ontario Reign VS (AWAY) Brampton Beast -> 2025-04-14, 10:35PM EST"
"(HOME) New York Rangers VS (AWAY) Calgary Flames -> 2025-04-14, 10:35PM EST"
"(HOME) New Jersey Devils VS (AWAY) Carolina Hurricanes -> 2025-04-14, 10:35PM EST"
"(HOME) New Haven Eagles VS (AWAY) Chicago Blackhawks -> 2025-04-14, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Cincinnati Cyclones -> 2025-04-14, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-14, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Columus Cottonmouths -> 2025-04-14, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Dallas Stars -> 2025-04-14, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Detroit Red Wings -> 2025-04-14, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Edmonton Oilers -> 2025-04-14, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Edmonton Road Runners -> 2025-04-14, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Florida Panthers -> 2025-04-14, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Grand Rapids Griffins -> 2025-04-14, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Toronto Maple Leafs -> 2025-04-15, 9:55PM EST"
"(HOME) Toeldo Walleye VS (AWAY) Utah HC -> 2025-04-15, 9:55PM EST"
"(HOME) TampaBay Lightning VS (AWAY) Vancouver Canucks -> 2025-04-15, 9:55PM EST"
"(HOME) Syracuse Crunch VS (AWAY) Vegas Golden Knights -> 2025-04-15, 9:55PM EST"
"(HOME) Springfield Thunderbirds VS (AWAY) Albany Devils -> 2025-04-15, 9:55PM EST"
"(HOME) San Jose Sharks VS (AWAY) Bloomington Bison -> 2025-04-15, 9:55PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Brampton Beast -> 2025-04-15, 9:55PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Calgary Flames -> 2025-04-15, 9:55PM EST"
"(HOME) Ontario Reign VS (AWAY) Carolina Hurricanes -> 2025-04-15, 9:55PM EST"
"(HOME) New York Rangers VS (AWAY) Chicago Blackhawks -> 2025-04-15, 9:55PM EST"
"(HOME) New Jersey Devils VS (AWAY) Cincinnati Cyclones -> 2025-04-15, 9:55PM EST"
"(HOME) New Haven Eagles VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-15, 9:55PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Columus Cottonmouths -> 2025-04-15, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) Dallas Stars -> 2025-04-15, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) Detroit Red Wings -> 2025-04-15, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Edmonton Oilers -> 2025-04-15, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Edmonton Road Runners -> 2025-04-15, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Florida Panthers -> 2025-04-15, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Grand Rapids Griffins -> 2025-04-15, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Greenville Swamp Rabbits -> 2025-04-15, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Utah HC -> 2025-04-15, 10:35PM EST"
"(HOME) Toronto Maple Leafs VS (AWAY) Vancouver Canucks -> 2025-04-15, 10:35PM EST"
"(HOME) Toeldo Walleye VS (AWAY) Vegas Golden Knights -> 2025-04-15, 10:35PM EST"
"(HOME) TampaBay Lightning VS (AWAY) Albany Devils -> 2025-04-15, 10:35PM EST"
"(HOME) Syracuse Crunch VS (AWAY) Bloomington Bison -> 2025-04-15, 10:35PM EST"
"(HOME) Springfield Thunderbirds VS (AWAY) Brampton Beast -> 2025-04-15, 10:35PM EST"
"(HOME) San Jose Sharks VS (AWAY) Calgary Flames -> 2025-04-15, 10:35PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Carolina Hurricanes -> 2025-04-15, 10:35PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Chicago Blackhawks -> 2025-04-15, 10:35PM EST"
"(HOME) Ontario Reign VS (AWAY) Cincinnati Cyclones -> 2025-04-15, 10:35PM EST"
"(HOME) New York Rangers VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-15, 10:35PM EST"
"(HOME) New Jersey Devils VS (AWAY) Columus Cottonmouths -> 2025-04-15, 10:35PM EST"
"(HOME) New Haven Eagles VS (AWAY) Dallas Stars -> 2025-04-15, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Detroit Red Wings -> 2025-04-15, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) Edmonton Oilers -> 2025-04-15, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Edmonton Road Runners -> 2025-04-15, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Florida Panthers -> 2025-04-15, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Grand Rapids Griffins -> 2025-04-15, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Greenville Swamp Rabbits -> 2025-04-15, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Hershey Bears -> 2025-04-15, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Vancouver Canucks -> 2025-04-16, 9:55PM EST"
"(HOME) Utah HC VS (AWAY) Vegas Golden Knights -> 2025-04-16, 9:55PM EST"
"(HOME) Toronto Maple Leafs VS (AWAY) Albany Devils -> 2025-04-16, 9:55PM EST"
"(HOME) Toeldo Walleye VS (AWAY) Bloomington Bison -> 2025-04-16, 9:55PM EST"
"(HOME) TampaBay Lightning VS (AWAY) Brampton Beast -> 2025-04-16, 9:55PM EST"
"(HOME) Syracuse Crunch VS (AWAY) Calgary Flames -> 2025-04-16, 9:55PM EST"
"(HOME) Springfield Thunderbirds VS (AWAY) Carolina Hurricanes -> 2025-04-16, 9:55PM EST"
"(HOME) San Jose Sharks VS (AWAY) Chicago Blackhawks -> 2025-04-16, 9:55PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Cincinnati Cyclones -> 2025-04-16, 9:55PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-16, 9:55PM EST"
"(HOME) Ontario Reign VS (AWAY) Columus Cottonmouths -> 2025-04-16, 9:55PM EST"
"(HOME) New York Rangers VS (AWAY) Dallas Stars -> 2025-04-16, 9:55PM EST"
"(HOME) New Jersey Devils VS (AWAY) Detroit Red Wings -> 2025-04-16, 9:55PM EST"
"(HOME) New Haven Eagles VS (AWAY) Edmonton Oilers -> 2025-04-16, 9:55PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Edmonton Road Runners -> 2025-04-16, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) Florida Panthers -> 2025-04-16, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) Grand Rapids Griffins -> 2025-04-16, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Greenville Swamp Rabbits -> 2025-04-16, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Hershey Bears -> 2025-04-16, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Iowa Heartlanders -> 2025-04-16, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Vegas Golden Knights -> 2025-04-16, 10:35PM EST"
"(HOME) Vancouver Canucks VS (AWAY) Albany Devils -> 2025-04-16, 10:35PM EST"
"(HOME) Utah HC VS (AWAY) Bloomington Bison -> 2025-04-16, 10:35PM EST"
"(HOME) Toronto Maple Leafs VS (AWAY) Brampton Beast -> 2025-04-16, 10:35PM EST"
"(HOME) Toeldo Walleye VS (AWAY) Calgary Flames -> 2025-04-16, 10:35PM EST"
"(HOME) TampaBay Lightning VS (AWAY) Carolina Hurricanes -> 2025-04-16, 10:35PM EST"
"(HOME) Syracuse Crunch VS (AWAY) Chicago Blackhawks -> 2025-04-16, 10:35PM EST"
"(HOME) Springfield Thunderbirds VS (AWAY) Cincinnati Cyclones -> 2025-04-16, 10:35PM EST"
"(HOME) San Jose Sharks VS (AWAY) Cincinnati Mighty Ducks -> 2025-04-16, 10:35PM EST"
"(HOME) Saint John Sea Dogs VS (AWAY) Columus Cottonmouths -> 2025-04-16, 10:35PM EST"
"(HOME) Pittsburgh Penguins VS (AWAY) Dallas Stars -> 2025-04-16, 10:35PM EST"
"(HOME) Ontario Reign VS (AWAY) Detroit Red Wings -> 2025-04-16, 10:35PM EST"
"(HOME) New York Rangers VS (AWAY) Edmonton Oilers -> 2025-04-16, 10:35PM EST"
"(HOME) New Jersey Devils VS (AWAY) Edmonton Road Runners -> 2025-04-16, 10:35PM EST"
"(HOME) New Haven Eagles VS (AWAY) Florida Panthers -> 2025-04-16, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Grand Rapids Griffins -> 2025-04-16, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) Greenville Swamp Rabbits -> 2025-04-16, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Hershey Bears -> 2025-04-16, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Iowa Heartlanders -> 2025-04-16, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Jacksonville Icemen -> 2025-04-16, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Albany Devils VS (AWAY) Washington Capitals -> 2025-04-17, 9:55PM EST"
"(HOME) Bloomington Bison VS (AWAY) Vegas Golden Knights -> 2025-04-17, 9:55PM EST"
"(HOME) Brampton Beast VS (AWAY) Vancouver Canucks -> 2025-04-17, 9:55PM EST"
"(HOME) Calgary Flames VS (AWAY) Utah HC -> 2025-04-17, 9:55PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Toronto Maple Leafs -> 2025-04-17, 9:55PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Toeldo Walleye -> 2025-04-17, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) TampaBay Lightning -> 2025-04-17, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Syracuse Crunch -> 2025-04-17, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Springfield Thunderbirds -> 2025-04-17, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) San Jose Sharks -> 2025-04-17, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Saint John Sea Dogs -> 2025-04-17, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Pittsburgh Penguins -> 2025-04-17, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Ontario Reign -> 2025-04-17, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) New York Rangers -> 2025-04-17, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) New Jersey Devils -> 2025-04-17, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) New Haven Eagles -> 2025-04-17, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Montreal Canadiens -> 2025-04-17, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Minnesota Wild -> 2025-04-17, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Manitoba Moose -> 2025-04-17, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Los Angeles Kings -> 2025-04-17, 9:55PM EST"
 
"(HOME) Bloomington Bison VS (AWAY) Washington Capitals -> 2025-04-17, 10:35PM EST"
"(HOME) Brampton Beast VS (AWAY) Albany Devils -> 2025-04-17, 10:35PM EST"
"(HOME) Calgary Flames VS (AWAY) Vegas Golden Knights -> 2025-04-17, 10:35PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Vancouver Canucks -> 2025-04-17, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Utah HC -> 2025-04-17, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Toronto Maple Leafs -> 2025-04-17, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Toeldo Walleye -> 2025-04-17, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) TampaBay Lightning -> 2025-04-17, 10:35PM EST"
